segment,type,sub_type,category,sub_category,details,transaction_description,country_used
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,GLORIA JEANS MAGUSA 1824,Turkey
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,GLORIA JEANS MAGUSA 1824,Turkey
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,GLORIA JEANS MAGUSA 1824,Turkey
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,GLORIA JEANS MAGUSA 1824,Turkey
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,GLORIA JEANS MAGUSA 1824,Turkey
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,GLORIA JEANS MAGUSA 1824,Turkey
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,GLORIA JEANS MAGUSA 1824,Turkey
Personal,Expenses,Direct,Groceries,,,GONEN TICARET LTD MAGUSA 8363,Turkey
Personal,Income,Direct,Invoice Return,,,GOOGLE*YOUTUBEPREMIUM 1824,Turkey
Personal,Expenses,Direct,Subscriptions,Youtube,,GOOGLE*YOUTUBEPREMIUM 1824,Turkey
Personal,Expenses,Direct,Housing,Eye Wear,,GOZKENT OPTIK ISTANBUL TU ,Turkey
Personal,Expenses,Direct,Fun & Vacation,Food,,"GREEN SALADS İSTANBUL TR KAZANILAN MAXİMİL:2,36",Turkey
Personal,Income,Transfer,Family Accounts,,,GÜLE GÜLE HARCA*DİLARA NASAB*H2407278607587,Turkey
Personal,Expenses,Direct,Groceries,,,GULPERI DOGANER GAZIMAGUSA 8363,Turkey
Personal,Expenses,Direct,Government,Tax,Phone,"GUMRUK KARGO 3 LEFKOŞA TR 
KAZANILAN MAXIPUAN:0,01",Turkey
Personal,Expenses,Direct,Government,Tax,Phone,"GUMRUK KARGO 3 LEFKOŞA TR 
KAZANILAN MAXIPUAN:0,01",Turkey
Personal,Expenses,Direct,Government,Tax,Phone,"GUMRUK KARGO 3 LEFKOŞA TR 
KAZANILAN MAXIPUAN:0,01",Turkey
Personal,Expenses,Direct,Housing,BookStore,,GUMUSATAM TICARET LT GAZIMAGUSA 1824,Turkey
Personal,Expenses,Direct,Groceries,,,GUNES KIRTASIYE KIBRIS 1824,Turkey
Personal,Expenses,Direct,Groceries,,,GUNESOGLU PETROLEUM GAZÄ°MAGUSA TR,Turkey
Personal,Expenses,Direct,Transportation,Petrol,Range Rover,GUNESOGLU PETROLEUM GAZIMAGUSA 8363,Turkey
Personal,Expenses,Direct,Groceries,,,GUNESOGLU PETROLEUM KIBRIS 8363,Turkey
Personal,Expenses,Direct,Transportation,Petrol,Range Rover,"GÜZEL ENERJİ ANKARA OTO ANKARA TR KAZANILAN MAXİMİL:7,64 MAXİPUAN:1,15",Turkey
